HrsWork,Educ,Earnings ,Race,Gender
50,18,1.5,White,Female
40,18,3.6,White,Female
39,18,6.5,White,Male
65,18,7,White,Male
45,18,8,White,Female
40,18,9,White,Female
40,18,9.5,White,Male
45,18,10,White,Male
38,18,10,White,Male
70,18,10,AsianPI,Male
0,18,10,White,Male
60,18,12,White,Male
40,18,13,White,Male
40,18,13.318,White,Female
46,18,13.84,White,Female
40,18,15,White,Female
0,18,15,AsianPI,Female
50,18,15.5,White,Male
40,18,15.916,White,Male
45,18,16,White,Male
40,18,16,AsianPI,Male
38,18,17.6,White,Female
40,18,17.603,White,Male
40,18,18,White,Female
70,18,18,White,Female
40,18,18,White,Female
50,18,18,White,Female
40,18,18.77,White,Male
48,18,19.963,White,Male
40,18,20,Black,Male
40,18,20,White,Female
40,18,20,White,Female
80,18,20,White,Female
50,18,20.7,White,Female
60,18,21,White,Male
55,18,21.253,White,Male
48,18,22,White,Male
50,18,22,White,Female
40,18,22,White,Female
40,18,22.713,White,Female
40,18,23,White,Female
40,18,23,White,Female
45,18,23,White,Female
40,18,23,White,Female
55,18,24,Black,Male
55,18,25,White,Female
50,18,25,White,Female
40,18,25,White,Female
40,18,25,White,Female
50,18,25,Black,Female
40,18,25,Black,Female
40,18,26,AsianPI,Female
40,18,26,White,Female
50,18,26.439,White,Female
40,18,27,White,Female
40,18,27,White,Female
40,18,27,White,Female
40,18,27,White,Female
40,18,27.085,White,Male
40,18,27.5,White,Female
43,18,28,White,Male
40,18,28,White,Female
0,18,28,White,Female
40,18,28,White,Female
50,18,28.8,White,Female
40,18,28.8,White,Female
40,18,28.8,White,Female
40,18,29.12,White,Female
45,18,29.19,White,Male
40,18,29.53,White,Female
40,18,30,White,Female
40,18,30,White,Male
0,18,30,White,Male
40,18,30,White,Female
40,18,30,White,Male
0,18,30,White,Male
50,18,30,White,Male
40,18,30,White,Male
40,18,30,White,Male
40,18,30,White,Male
40,18,30,Black,Female
75,18,30,White,Female
40,18,30.264,White,Female
40,18,31,AsianPI,Female
40,18,31,White,Female
40,18,32,White,Female
48,18,32,White,Female
40,18,32,White,Male
70,18,32,White,Male
50,18,32,White,Male
50,18,33,White,Female
45,18,33,White,Female
60,18,33.2,White,Male
40,18,34,White,Male
40,18,34,White,Female
40,18,34,White,Male
45,18,34.2,White,Male
40,18,34.373,White,Male
40,18,34.4,AsianPI,Female
40,18,34.4,Black,Female
40,18,34.5,White,Male
40,18,35,White,Female
40,18,35,White,Female
35,18,35,White,Male
40,18,35,White,Female
35,18,35,White,Female
99,18,35,AsianPI,Male
40,18,35,White,Male
50,18,35,White,Male
48,18,35,White,Male
40,18,35,White,Female
40,18,35,White,Male
40,18,35,Black,Female
45,18,35,White,Female
40,18,35,White,Female
40,18,35,White,Female
40,18,35,White,Female
50,18,35.75,Black,Male
42,18,36,Black,Female
45,18,36,White,Male
70,18,36,White,Male
50,18,36,White,Female
40,18,36.052,White,Female
40,18,36.184,White,Female
52,18,36.525,White,Male
40,18,37,White,Female
37,18,37,White,Female
50,18,37,White,Male
40,18,37,White,Female
40,18,37,White,Female
40,18,37.063,White,Female
45,18,37.6,White,Female
60,18,38,White,Male
40,18,38,White,Male
38,18,38,White,Female
40,18,38,White,Male
65,18,38.3,White,Male
44,18,38.702,White,Female
50,18,39,White,Male
43,18,39,Black,Male
55,18,39.398,White,Male
40,18,39.4,White,Male
52,18,40,White,Female
40,18,40,White,Female
40,18,40,White,Female
40,18,40,AsianPI,Male
50,18,40,White,Female
50,18,40,White,Female
40,18,40,Black,Male
40,18,40,White,Male
0,18,40,White,Female
40,18,40,White,Male
40,18,40,White,Male
40,18,40,Black,Female
40,18,40,Black,Female
40,18,40,Black,Female
40,18,40,White,Male
40,18,40,White,Female
35,18,40,White,Male
70,18,41,White,Male
40,18,41,White,Female
40,18,41,White,Female
40,18,41,White,Male
44,18,41.04,White,Male
38,18,41.3,White,Male
40,18,41.5,White,Male
55,18,41.8,White,Female
35,18,42,White,Female
50,18,42,White,Female
40,18,42,White,Female
0,18,42,AsianPI,Male
40,18,42,White,Male
0,18,42.2,White,Male
40,18,42.5,White,Female
40,18,42.526,White,Male
50,18,42.579,White,Female
40,18,42.9,White,Female
50,18,43,White,Male
60,18,43,White,Female
40,18,43,AsianPI,Male
55,18,43,White,Male
40,18,43,White,Male
50,18,43.24,White,Female
60,18,44,White,Female
50,18,44,White,Female
40,18,44,Black,Female
45,18,44,White,Female
60,18,44,White,Male
50,18,44.1,White,Female
0,18,45,White,Female
40,18,45,White,Female
40,18,45,White,Female
40,18,45,White,Female
45,18,45,White,Male
0,18,45,White,Male
50,18,45,White,Male
40,18,45,Black,Male
50,18,45,White,Male
50,18,45,White,Female
40,18,45,AsianPI,Male
40,18,45,White,Female
0,18,45,White,Female
40,18,45,White,Female
50,18,45.6,White,Female
50,18,45.6,White,Female
0,18,46.48,White,Female
40,18,47,White,Female
0,18,47,White,Male
45,18,47,White,Female
45,18,47,White,Male
40,18,47,White,Male
44,18,47,White,Female
50,18,47.5,White,Male
75,18,47.905,White,Male
48,18,47.905,White,Male
60,18,48,White,Male
40,18,48,White,Male
50,18,48,White,Male
0,18,48,White,Female
50,18,48.5,White,Male
40,18,48.5,White,Female
47,18,48.514,White,Female
45,18,48.802,White,Female
40,18,49,White,Male
40,18,49,White,Female
40,18,49,White,Male
40,18,49,White,Male
60,18,49.5,White,Male
42,18,49.58,White,Female
40,18,50,White,Male
0,18,50,White,Male
0,18,50,AsianPI,Male
0,18,50,White,Male
35,18,50,White,Male
40,18,50,White,Male
60,18,50,White,Female
50,18,50,White,Female
60,18,50,White,Female
80,18,50,White,Male
40,18,50,White,Female
45,18,50,White,Male
50,18,50,White,Female
35,18,50,Black,Female
40,18,50,White,Female
45,18,50,White,Male
40,18,50,White,Female
40,18,50,White,Female
45,18,50,White,Female
40,18,50,AsianPI,Male
55,18,50,White,Male
40,18,50,AsianPI,Male
37,18,50,White,Female
40,18,50,White,Female
40,18,50,White,Female
40,18,50,White,Female
50,18,50,White,Male
40,18,50,AsianPI,Female
45,18,50,White,Female
40,18,50,White,Female
70,18,50,White,Female
35,18,51,Black,Female
40,18,51,White,Female
50,18,51.2,White,Female
38,18,51.678,White,Male
40,18,51.705,White,Male
40,18,52,White,Female
40,18,52,White,Female
45,18,52,White,Male
40,18,52,AsianPI,Female
60,18,52,White,Female
40,18,52,White,Male
40,18,52,White,Male
45,18,52,White,Male
40,18,52,Black,Female
52,18,52,IndEsk,Male
80,18,52.5,Black,Male
40,18,52.5,AsianPI,Female
45,18,53,White,Female
45,18,53,Black,Female
40,18,53,White,Female
40,18,53,Black,Female
50,18,53,White,Male
45,18,53,White,Male
40,18,54,Black,Female
40,18,54,White,Male
40,18,54,White,Male
70,18,54,White,Female
40,18,54.044,White,Female
50,18,54.617,White,Female
47,18,55,White,Female
40,18,55,White,Male
40,18,55,White,Male
40,18,55,White,Male
60,18,55,White,Female
40,18,55,Black,Male
40,18,55,White,Male
40,18,55,White,Female
50,18,55,White,Male
40,18,55,White,Male
50,18,55,White,Female
40,18,55,AsianPI,Male
80,18,55,White,Male
40,18,55,White,Male
40,18,55.8,White,Female
0,18,56,White,Female
40,18,56,White,Female
70,18,56,White,Male
40,18,56.535,White,Male
36,18,57,White,Male
50,18,57,Black,Male
50,18,57,White,Male
37,18,57,White,Female
40,18,57,White,Female
40,18,57,White,Male
40,18,57,White,Female
40,18,57.24,White,Female
40,18,57.5,Black,Male
40,18,57.8,White,Male
45,18,58,White,Female
40,18,58,White,Male
50,18,58,White,Male
40,18,58,White,Male
50,18,58,Black,Female
63,18,58.7,White,Male
40,18,59,White,Female
45,18,59,White,Female
40,18,59,White,Female
45,18,59.5,White,Male
40,18,59.925,White,Male
62,18,59.925,White,Male
40,18,60,White,Female
40,18,60,White,Male
40,18,60,IndEsk,Male
50,18,60,White,Male
40,18,60,White,Male
40,18,60,White,Male
40,18,60,White,Male
40,18,60,White,Male
40,18,60,White,Male
50,18,60,Black,Male
60,18,60,Black,Female
40,18,60,White,Female
50,18,60,White,Male
60,18,62,White,Female
45,18,62,White,Male
40,18,62,White,Male
50,18,62,White,Male
58,18,62,White,Male
60,18,62,White,Male
40,18,62.2,White,Male
45,18,63,White,Male
40,18,63,White,Male
40,18,63,AsianPI,Male
40,18,63.826,Black,Female
50,18,64,White,Male
40,18,64,White,Female
43,18,64,White,Male
40,18,64.4,White,Male
65,18,65,White,Male
42,18,65,White,Male
0,18,65,White,Female
40,18,65,White,Male
50,18,65,White,Male
72,18,65,White,Male
40,18,65,White,Female
60,18,65,White,Male
50,18,65,White,Male
50,18,65,White,Male
50,18,65,White,Female
50,18,65,White,Female
50,18,65,White,Female
60,18,65,White,Male
40,18,65,White,Female
60,18,65,White,Male
50,18,65,White,Male
40,18,65,White,Male
40,18,65.045,White,Male
47,18,65.5,White,Male
45,18,65.583,White,Female
60,18,65.628,White,Female
48,18,66,White,Female
40,18,67,White,Male
45,18,67,White,Male
45,18,67.1,White,Female
45,18,67.6,Black,Male
40,18,67.6,Black,Male
42,18,68,White,Male
45,18,68.002,White,Male
60,18,69,White,Male
50,18,69,White,Male
46,18,69,White,Male
55,18,69,White,Male
60,18,70,White,Female
40,18,70,White,Male
40,18,70,White,Female
40,18,70,White,Female
0,18,70,White,Male
40,18,70,White,Female
45,18,70,White,Male
40,18,70,White,Female
38,18,70,Black,Female
40,18,70,White,Male
55,18,70,White,Male
60,18,70,White,Female
40,18,70,White,Male
56,18,70,White,Male
40,18,70,White,Male
40,18,70,AsianPI,Male
40,18,70,White,Male
50,18,70.261,White,Female
50,18,70.5,White,Male
40,18,72,White,Male
40,18,72,White,Male
45,18,72,White,Male
60,18,72,White,Male
40,18,72,Black,Female
40,18,72,White,Male
40,18,72.16,White,Female
40,18,72.2,White,Male
45,18,72.474,White,Male
40,18,72.539,White,Female
60,18,73.5,White,Male
40,18,74.8,White,Male
45,18,74.925,IndEsk,Male
40,18,75,White,Male
40,18,75,White,Female
40,18,75,White,Male
40,18,75,White,Male
40,18,75,Black,Male
40,18,75,Black,Male
35,18,75,White,Male
50,18,75,White,Male
90,18,75,White,Male
40,18,75,White,Male
50,18,75,AsianPI,Male
40,18,75,White,Male
40,18,75,White,Male
60,18,76,White,Male
40,18,76.3,White,Female
40,18,76.5,White,Male
60,18,77,White,Male
40,18,77,AsianPI,Female
40,18,77.5,White,Female
50,18,77.925,White,Male
0,18,77.925,White,Male
42,18,78,White,Male
55,18,79,White,Male
40,18,80,White,Male
50,18,80,White,Female
40,18,80,AsianPI,Female
60,18,80,White,Male
50,18,80,White,Male
50,18,80,White,Male
0,18,80,White,Male
40,18,80,White,Male
50,18,80,White,Female
40,18,80,AsianPI,Male
45,18,80,White,Male
0,18,80,White,Female
40,18,81,White,Male
50,18,81,White,Male
40,18,81.36,White,Male
45,18,83,White,Male
60,18,83,White,Male
0,18,83,White,Male
98,18,83.2,White,Male
40,18,83.5,Black,Female
60,18,84.849,White,Female
60,18,85,White,Female
50,18,85,White,Female
50,18,85,White,Female
50,18,85,Black,Male
50,18,85,White,Male
50,18,86,White,Female
74,18,86,White,Male
60,18,88,White,Male
40,18,88,White,Male
50,18,88,White,Male
70,18,88,White,Male
45,18,88,White,Male
40,18,89.925,White,Male
60,18,90,Black,Male
70,18,90,White,Male
50,18,90,White,Male
40,18,90,White,Male
60,18,90,White,Male
55,18,90,White,Male
50,18,90.002,White,Male
40,18,90.578,White,Male
0,18,92,White,Male
60,18,92,Black,Male
40,18,92.5,AsianPI,Male
70,18,95,White,Male
40,18,95,White,Male
55,18,98,White,Female
40,18,98,AsianPI,Male
47,18,98.453,White,Male
40,18,98.5,White,Male
40,18,99,White,Male
50,18,99.925,White,Male
70,18,100,White,Male
60,18,100,White,Female
40,18,100,White,Male
60,18,100,White,Male
50,18,100,White,Male
40,18,100,White,Female
50,18,100,Black,Male
60,18,100,White,Male
50,18,100,White,Male
40,18,100,White,Male
56,18,100,White,Male
40,18,100,White,Female
50,18,100,White,Male
40,18,100,White,Male
65,18,100,White,Male
0,18,100,White,Male
60,18,100.231,White,Male
60,18,103,White,Male
50,18,103,White,Male
40,18,103,White,Male
50,18,103.5,White,Female
53,18,103.925,White,Male
50,18,108,White,Male
40,18,110,White,Female
0,18,110,White,Male
55,18,110,White,Male
50,18,110,White,Female
38,18,110,White,Male
40,18,110,White,Male
40,18,110,White,Male
55,18,110,White,Male
40,18,110,White,Male
60,18,111,Black,Male
40,18,113.925,White,Male
45,18,115,AsianPI,Male
40,18,115,White,Male
60,18,117.136,White,Male
65,18,119.925,White,Male
0,18,120,White,Male
55,18,120,White,Male
0,18,120,White,Male
50,18,120,White,Male
50,18,120,White,Female
48,18,120,White,Male
40,18,120,White,Male
50,18,125,White,Male
40,18,128,White,Female
50,18,128,White,Male
45,18,129.5,White,Male
50,18,130,White,Male
60,18,131.925,White,Male
60,18,132,White,Male
98,18,134.4,White,Female
40,18,135,White,Female
60,18,135,White,Male
40,18,140,White,Male
70,18,140,Black,Male
40,18,150,White,Male
55,18,150,Black,Male
60,18,150,White,Male
55,18,150,White,Male
0,18,150,White,Male
0,18,150,White,Female
35,18,150,White,Male
50,18,155,White,Female
0,18,160,Black,Male
50,18,209.925,White,Male
40,18,306.731,White,Male
70,18,306.731,White,Male
60,18,306.731,White,Male
60,18,306.731,White,Male
60,18,306.731,AsianPI,Male
70,18,306.731,White,Male
55,18,306.731,White,Male
47,18,306.731,White,Male
0,18,306.731,White,Male
50,18,306.731,White,Male
40,18,306.731,White,Male
99,18,306.731,White,Male
45,18,306.731,White,Male
50,18,306.731,White,Male
40,18,306.731,White,Male
40,18,306.731,White,Male
40,18,306.731,White,Male
0,18,306.731,White,Male
50,18,306.731,White,Male
55,18,306.731,White,Male
65,18,306.731,White,Male
50,18,306.731,White,Male
40,18,306.731,White,Male
50,18,306.731,White,Male
50,18,306.731,White,Male
60,18,306.731,White,Male
80,18,306.731,White,Male
50,18,306.731,White,Male
0,18,306.731,White,Male
60,18,306.731,White,Male
65,18,306.731,White,Male
47,18,306.731,White,Male
45,18,306.731,White,Male
50,18,306.731,White,Male
60,18,306.731,White,Male
60,18,306.731,White,Male
0,18,306.731,White,Male
50,18,314.731,White,Male
70,18,327.731,White,Male
50,18,327.731,White,Male
58,18,331.731,White,Male
40,18,348.516,White,Male
55,18,366.656,AsianPI,Male
65,18,366.656,White,Male
60,18,402.204,White,Female
75,18,402.204,White,Female
48,18,422.204,White,Female
40,16,0.412,White,Female
0,16,1,White,Male
0,16,1.2,White,Female
50,16,2.6,White,Male
40,16,3,White,Female
36,16,3.4,White,Female
65,16,3.5,White,Male
50,16,3.6,White,Male
48,16,4,White,Male
40,16,4,White,Male
45,16,4.472,White,Male
40,16,5,White,Female
65,16,5,White,Female
60,16,5,White,Female
37,16,5,White,Female
40,16,5.16,White,Female
35,16,5.3,White,Female
35,16,5.3,Black,Female
0,16,6,White,Female
40,16,6.4,White,Male
40,16,6.4,White,Female
39,16,7,White,Female
40,16,7,White,Female
38,16,7.035,White,Male
40,16,7.491,White,Female
80,16,8,White,Female
40,16,8,White,Male
48,16,8,White,Female
40,16,8,White,Female
40,16,8,White,Female
59,16,8,White,Female
45,16,8,White,Female
50,16,8.195,White,Male
40,16,8.7,White,Female
40,16,9.6,White,Male
50,16,9.6,White,Male
55,16,10,White,Male
50,16,10,White,Female
40,16,10,White,Female
44,16,10,White,Male
50,16,10,White,Female
40,16,10,White,Female
40,16,10,White,Male
42,16,10.4,White,Female
44,16,10.8,White,Female
40,16,11,White,Male
40,16,11,White,Female
40,16,11,White,Female
0,16,11,White,Female
40,16,11,Black,Female
35,16,11.87,White,Female
50,16,12,White,Female
50,16,12,Black,Female
0,16,12,Black,Female
38,16,12,White,Female
40,16,12,White,Female
45,16,12,AsianPI,Male
36,16,12,White,Female
41,16,12.2,White,Female
40,16,12.34,White,Female
50,16,12.7,White,Female
40,16,13,White,Female
40,16,13,White,Male
45,16,13,White,Female
40,16,13,Black,Female
40,16,13.6,White,Male
40,16,14,White,Female
40,16,14,White,Female
40,16,14,White,Female
40,16,14.601,White,Male
0,16,15,White,Female
50,16,15,White,Male
50,16,15,White,Female
40,16,15,White,Female
40,16,15,White,Female
40,16,15,White,Female
40,16,15.6,Black,Male
40,16,16,White,Male
55,16,16,White,Male
40,16,16,White,Female
45,16,16,White,Male
54,16,16,White,Female
38,16,16.38,White,Female
40,16,16.476,White,Female
0,16,16.765,White,Female
55,16,16.8,White,Male
90,16,16.8,White,Male
42,16,16.888,White,Male
44,16,17,White,Female
40,16,17,White,Female
60,16,17,White,Male
0,16,17,White,Male
0,16,17,White,Male
40,16,17.1,White,Female
60,16,17.5,White,Male
40,16,17.571,White,Female
40,16,17.6,Black,Male
40,16,17.603,White,Male
55,16,18,White,Male
45,16,18,White,Female
80,16,18,Black,Female
70,16,18,White,Female
40,16,19,White,Female
40,16,19,White,Female
40,16,19,White,Female
40,16,19,White,Female
40,16,19.2,White,Male
65,16,19.305,White,Male
50,16,19.4,White,Female
40,16,20,Black,Female
40,16,20,White,Male
46,16,20,White,Female
62,16,20,Black,Female
40,16,20,White,Female
60,16,20,White,Male
40,16,20,White,Female
40,16,20,White,Male
40,16,20,White,Male
40,16,20,White,Female
45,16,20,White,Male
40,16,20,White,Female
35,16,20,White,Female
40,16,20,White,Male
39,16,20,White,Female
38,16,20,White,Female
60,16,20,White,Male
50,16,20,AsianPI,Male
40,16,20,White,Female
43,16,20,White,Female
40,16,20,White,Female
40,16,20,IndEsk,Male
40,16,20,IndEsk,Female
40,16,20,White,Female
40,16,20,White,Female
40,16,20,White,Male
35,16,20,AsianPI,Female
40,16,20,White,Female
0,16,20,White,Male
45,16,20,White,Male
40,16,20,White,Female
40,16,20,White,Female
40,16,20.05,White,Female
40,16,20.6,White,Male
40,16,20.8,White,Male
40,16,20.8,White,Female
39,16,21,White,Male
40,16,21,White,Female
55,16,21,White,Male
60,16,21,White,Female
0,16,21,White,Male
40,16,21,White,Female
35,16,21,White,Female
40,16,21,Black,Female
40,16,21,White,Male
40,16,21,White,Male
40,16,21.4,White,Male
40,16,21.502,White,Female
50,16,22,White,Male
40,16,22,White,Male
40,16,22,White,Male
55,16,22,White,Male
50,16,22,White,Female
40,16,22,White,Female
47,16,22.2,White,Female
60,16,22.5,White,Male
36,16,22.5,White,Female
40,16,23,White,Male
40,16,23,White,Male
45,16,23,White,Male
40,16,23,Black,Male
40,16,23,White,Female
50,16,23,White,Female
40,16,23,White,Male
35,16,23,White,Female
40,16,23.999,AsianPI,Female
40,16,24,Black,Female
40,16,24,White,Female
45,16,24,White,Male
40,16,24,White,Female
43,16,24,White,Female
45,16,24,White,Male
50,16,24,White,Female
40,16,24,Black,Male
45,16,24,White,Female
40,16,24,White,Female
55,16,24,White,Male
40,16,24,Black,Female
40,16,24,White,Male
40,16,24,White,Female
40,16,24,White,Male
40,16,24.2,White,Female
42,16,24.4,White,Male
40,16,24.4,White,Female
40,16,24.7,AsianPI,Male
40,16,24.96,Black,Female
40,16,25,White,Male
40,16,25,White,Female
60,16,25,White,Male
40,16,25,White,Female
35,16,25,White,Male
40,16,25,Black,Male
40,16,25,White,Male
40,16,25,Black,Male
40,16,25,White,Female
40,16,25,White,Female
0,16,25,White,Female
40,16,25,White,Male
40,16,25,AsianPI,Female
40,16,25,AsianPI,Male
40,16,25,AsianPI,Male
40,16,25,White,Male
0,16,25,Black,Male
40,16,25,Black,Female
45,16,25,White,Male
0,16,25,White,Female
40,16,25,White,Female
0,16,25,White,Male
40,16,25,White,Female
40,16,25,White,Female
40,16,25,White,Female
40,16,25,White,Male
0,16,25,White,Female
40,16,25,Black,Male
40,16,25,Black,Female
50,16,25,White,Female
45,16,25,White,Male
40,16,25.376,White,Female
35,16,25.5,White,Female
40,16,25.5,White,Female
50,16,26,Black,Male
40,16,26,White,Female
40,16,26,White,Male
45,16,26,Black,Female
40,16,26,White,Female
38,16,26,White,Female
50,16,26,White,Male
40,16,26,White,Male
65,16,26,White,Male
40,16,26,White,Female
0,16,26,White,Male
63,16,26,White,Male
45,16,26,White,Male
50,16,26,White,Female
45,16,26,White,Male
40,16,26.5,White,Male
40,16,26.7,White,Female
40,16,26.8,White,Female
40,16,27,White,Female
40,16,27,White,Male
0,16,27,White,Male
0,16,27,White,Male
0,16,27,Black,Female
40,16,27,White,Male
40,16,27,White,Female
40,16,27,White,Female
40,16,27,White,Female
40,16,27,White,Male
40,16,27.04,White,Female
40,16,27.085,White,Male
45,16,27.5,White,Female
50,16,28,White,Female
45,16,28,White,Female
45,16,28,White,Male
40,16,28,White,Female
0,16,28,White,Female
40,16,28,White,Female
40,16,28,White,Female
40,16,28,AsianPI,Male
40,16,28,White,Female
70,16,28,White,Male
40,16,28,White,Female
0,16,28,White,Male
40,16,28,White,Female
40,16,28,Black,Female
40,16,28,White,Female
45,16,28,White,Female
70,16,28,White,Male
55,16,28,AsianPI,Male
40,16,28,White,Male
40,16,28,White,Male
62,16,28,White,Female
50,16,28.5,White,Female
45,16,28.5,White,Female
40,16,28.5,AsianPI,Female
40,16,28.65,White,Male
45,16,28.674,White,Female
38,16,28.9,White,Female
65,16,28.99,White,Male
50,16,29,White,Female
59,16,29,White,Female
45,16,29,White,Female
40,16,29,White,Female
40,16,29,White,Female
40,16,29,White,Female
42,16,29,White,Female
48,16,29,White,Male
40,16,29,White,Male
45,16,29,White,Female
57,16,29.1,White,Male
40,16,29.2,White,Male
45,16,29.213,White,Male
50,16,29.58,White,Female
40,16,30,White,Female
40,16,30,White,Male
40,16,30,White,Female
60,16,30,White,Male
40,16,30,AsianPI,Male
40,16,30,AsianPI,Female
40,16,30,White,Female
40,16,30,White,Male
40,16,30,White,Male
40,16,30,White,Female
40,16,30,White,Male
40,16,30,White,Female
60,16,30,White,Male
40,16,30,White,Male
90,16,30,White,Female
45,16,30,Black,Female
60,16,30,White,Male
40,16,30,White,Female
40,16,30,White,Female
55,16,30,White,Male
50,16,30,White,Female
55,16,30,White,Male
50,16,30,White,Male
50,16,30,Black,Female
40,16,30,White,Female
45,16,30,White,Male
40,16,30,White,Male
45,16,30,White,Male
65,16,30,White,Male
40,16,30,White,Female
40,16,30,White,Female
40,16,30,White,Female
40,16,30,White,Female
80,16,30,Black,Male
40,16,30,AsianPI,Female
40,16,30,White,Male
42,16,30,White,Female
40,16,30,White,Male
40,16,30,White,Male
40,16,30,Black,Female
50,16,30,White,Male
40,16,30,White,Male
40,16,30,White,Male
46,16,30,White,Male
40,16,30,White,Female
40,16,30,White,Female
40,16,30,White,Female
40,16,30,White,Male
40,16,30,White,Female
40,16,30,White,Female
60,16,30,Black,Female
40,16,30,White,Male
50,16,30,White,Female
0,16,30.5,White,Female
0,16,30.87,White,Male
40,16,31,White,Female
40,16,31,White,Female
65,16,31,White,Male
40,16,31,White,Female
40,16,31,White,Male
70,16,31,White,Male
50,16,31.2,White,Female
40,16,31.2,AsianPI,Male
40,16,31.2,AsianPI,Female
60,16,31.5,White,Female
60,16,31.579,White,Male
40,16,31.6,White,Female
40,16,32,White,Female
40,16,32,White,Female
40,16,32,White,Female
40,16,32,White,Female
0,16,32,White,Male
40,16,32,White,Female
58,16,32,White,Male
60,16,32,White,Female
37,16,32,Black,Female
40,16,32,White,Female
40,16,32,Black,Female
50,16,32,White,Female
40,16,32,White,Female
40,16,32,White,Male
40,16,32,White,Female
40,16,32,White,Female
40,16,32,White,Female
36,16,32,White,Female
40,16,32,White,Female
45,16,32,White,Female
40,16,32,White,Female
40,16,32,White,Female
40,16,32.305,White,Male
45,16,32.444,White,Male
45,16,32.5,White,Female
38,16,32.545,White,Male
58,16,32.547,White,Male
48,16,32.6,White,Male
40,16,33,White,Female
50,16,33,White,Female
40,16,33,Black,Female
45,16,33,White,Male
48,16,33,White,Female
52,16,33,White,Female
50,16,33,Black,Female
60,16,33,White,Male
60,16,33,White,Female
40,16,33,White,Female
45,16,33,White,Male
45,16,33.125,White,Female
40,16,33.2,IndEsk,Female
0,16,33.464,White,Male
40,16,33.5,White,Female
44,16,34,White,Male
40,16,34,White,Male
40,16,34,White,Male
40,16,34,White,Male
40,16,34,White,Female
38,16,34,White,Female
40,16,34,White,Male
0,16,34,White,Male
68,16,34,Black,Male
40,16,34,White,Female
40,16,34,White,Male
40,16,34,Black,Female
40,16,34,White,Female
40,16,34,White,Male
40,16,34.5,White,Male
45,16,35,White,Male
60,16,35,White,Female
40,16,35,Black,Female
60,16,35,White,Female
40,16,35,White,Female
55,16,35,White,Female
40,16,35,White,Male
45,16,35,White,Male
60,16,35,White,Male
50,16,35,White,Male
45,16,35,White,Male
40,16,35,Black,Female
40,16,35,White,Female
50,16,35,White,Male
40,16,35,White,Male
38,16,35,White,Female
38,16,35,White,Male
50,16,35,White,Male
45,16,35,White,Female
40,16,35,White,Female
0,16,35,White,Female
43,16,35,White,Male
40,16,35,White,Male
50,16,35,Black,Male
40,16,35,White,Female
0,16,35,White,Female
80,16,35,White,Male
45,16,35,White,Male
45,16,35,White,Male
50,16,35,White,Female
42,16,35,White,Female
40,16,35,White,Female
60,16,35,White,Male
40,16,35.3,White,Male
46,16,35.583,White,Female
40,16,35.6,White,Male
50,16,35.932,White,Male
40,16,35.999,White,Female
40,16,36,White,Female
40,16,36,AsianPI,Male
45,16,36,White,Female
38,16,36,White,Female
40,16,36,White,Female
40,16,36,White,Female
45,16,36,White,Female
80,16,36,White,Male
40,16,36,White,Male
40,16,36,White,Female
50,16,36,White,Male
40,16,36,White,Male
45,16,36,White,Female
40,16,36,White,Female
45,16,36,White,Male
40,16,36.4,White,Male
60,16,36.4,White,Male
70,16,36.5,White,Male
38,16,36.525,White,Male
40,16,36.8,White,Female
40,16,37,White,Male
40,16,37,White,Male
50,16,37,White,Female
40,16,37,White,Female
40,16,37,White,Female
40,16,37,White,Female
50,16,37,White,Male
40,16,37,White,Male
40,16,37,White,Male
40,16,37,White,Female
50,16,37,White,Female
38,16,37,White,Female
40,16,37,White,Male
40,16,37.2,White,Male
50,16,37.223,White,Male
60,16,37.5,White,Female
55,16,37.5,White,Female
40,16,38,White,Female
42,16,38,White,Female
40,16,38,Black,Female
40,16,38,White,Female
40,16,38,White,Male
64,16,38,White,Male
65,16,38,Black,Female
40,16,38,White,Male
50,16,38,White,Female
40,16,38,White,Male
0,16,38,Black,Female
0,16,38,White,Male
35,16,38,Black,Female
45,16,38,White,Male
40,16,38.041,White,Male
45,16,38.402,White,Male
40,16,38.5,White,Female
43,16,38.56,White,Male
40,16,38.587,White,Female
50,16,39,White,Male
40,16,39,White,Male
40,16,39,White,Female
50,16,39,White,Female
40,16,39,IndEsk,Male
58,16,39,White,Female
60,16,39,White,Male
35,16,39.5,White,Female
40,16,40,White,Male
40,16,40,White,Male
40,16,40,White,Male
40,16,40,White,Male
40,16,40,White,Male
40,16,40,Black,Female
40,16,40,White,Female
43,16,40,White,Female
40,16,40,White,Female
55,16,40,White,Male
60,16,40,White,Male
0,16,40,White,Male
50,16,40,White,Male
40,16,40,AsianPI,Female
40,16,40,White,Male
40,16,40,White,Female
40,16,40,Black,Male
40,16,40,White,Female
50,16,40,White,Male
40,16,40,White,Female
40,16,40,Black,Male
40,16,40,AsianPI,Male
37,16,40,White,Female
40,16,40,White,Male
40,16,40,White,Female
40,16,40,White,Female
40,16,40,White,Female
40,16,40,White,Female
40,16,40,White,Male
40,16,40,White,Female
35,16,40,White,Female
40,16,40,White,Male
0,16,40,White,Male
40,16,40,White,Female
40,16,40,White,Female
40,16,40,Black,Female
40,16,40,White,Female
40,16,40,White,Female
55,16,40,White,Male
40,16,40,White,Male
0,16,40,White,Male
60,16,40,White,Female
40,16,40.773,White,Male
40,16,40.8,White,Male
60,16,41,White,Male
50,16,41,White,Male
