"user_id","test","converted","is_weekday","is_activehours"
1147273,1,0,0,1
1183590,1,0,1,1
1546576,1,0,0,1
1591787,1,0,1,1
1514725,1,0,1,1
1473850,1,1,1,1
1295654,1,0,0,1
1178817,1,0,1,0
1329938,1,0,1,1
1131618,1,0,1,1
1233967,1,0,1,1
1629463,1,0,1,1
1417848,1,0,0,1
1283061,1,0,0,1
1246391,1,0,1,1
1196722,1,0,1,1
1150618,1,0,1,1
1491437,1,0,0,1
1548090,1,0,1,1
1324395,1,0,1,1
1193593,1,0,0,1
1329581,1,0,0,1
1617172,1,0,1,1
1092136,1,0,1,1
1218044,1,0,1,1
1390281,1,0,1,1
1012954,1,0,1,0
910727,0,0,1,0
1036415,1,0,1,1
1473189,1,0,0,1
1556690,1,0,0,1
1513669,1,0,1,1
1235041,1,0,1,1
1364490,1,0,1,0
1626069,1,0,1,1
1275396,1,0,1,1
1091356,1,0,0,1
1044726,1,0,1,1
1325157,1,0,1,1
1287395,1,0,1,1
1129320,1,0,1,1
1018306,1,0,1,1
1052959,1,0,0,1
1061516,1,0,0,1
1027595,1,1,1,1
1580743,1,0,1,0
1135078,1,0,1,1
1183464,1,0,1,1
1122921,1,0,1,1
1332309,1,0,1,1
1367389,1,0,1,1
1608143,1,0,1,1
1447058,1,0,1,1
1549014,1,0,0,1
1322958,1,0,1,0
1030616,1,0,0,1
1333804,1,0,0,1
1333192,1,0,0,1
1456224,1,0,1,0
1263715,1,0,1,1
1176615,1,0,1,1
902028,0,0,1,1
1254816,1,0,1,1
1248261,1,0,1,0
1199417,1,0,1,1
1380729,1,0,1,1
1539404,1,0,1,1
1143585,1,0,1,1
1506492,1,0,1,1
1356211,1,0,1,1
1548500,1,0,1,1
1217125,1,0,1,1
1423910,1,0,1,1
1096758,1,1,0,1
1484298,1,0,1,1
1160474,1,0,1,0
1408840,1,0,1,1
1077331,1,0,1,1
1037961,1,0,1,1
1294162,1,0,1,1
1167756,1,0,1,0
1280451,1,0,1,1
1606484,1,0,1,1
1384987,1,0,1,1
1226987,1,0,0,1
1440590,1,0,1,1
1007959,1,0,1,1
1009634,1,0,1,1
1204718,1,1,0,1
1181864,1,0,0,1
1101215,1,0,1,1
1058707,1,0,1,1
1164291,1,0,1,1
1106999,1,0,0,0
922700,0,0,0,1
1062927,1,0,1,1
1155953,1,0,1,1
1596782,1,0,1,1
1461694,1,0,0,1
1427703,1,0,1,1
1561518,1,1,1,1
1152308,1,0,1,1
1042510,1,0,1,0
1425390,1,0,1,1
1499662,1,0,1,1
1052554,1,0,1,1
1051464,1,0,1,1
1112418,1,0,1,1
1077004,1,0,1,1
1032129,1,0,1,1
1492278,1,0,1,1
1581889,1,0,1,1
1615015,1,0,0,1
1410049,1,0,0,1
1083247,1,0,1,1
1005957,1,0,1,1
1058355,1,0,1,1
1380390,1,0,1,1
1616591,1,0,1,1
1543608,1,0,0,1
1491935,1,0,1,1
1445408,1,0,1,1
1493482,1,0,1,1
1125598,1,0,1,1
912809,0,0,1,1
1105338,1,0,1,1
1066047,1,0,1,1
1457041,1,0,1,1
1114171,1,0,0,1
1641134,1,0,1,1
1169934,1,0,0,0
1213439,1,0,1,1
1445877,1,0,1,1
1008038,1,0,1,1
1540727,1,0,0,0
1002914,1,0,0,1
1248677,1,0,1,1
1500202,1,1,1,1
1625107,1,0,0,1
1029935,1,0,1,1
1400313,1,0,1,1
1004416,1,0,0,1
1296041,1,0,1,1
1041627,1,0,1,1
1453973,1,0,1,1
1535943,1,0,0,1
1639238,1,0,0,1
1347045,1,0,1,1
1590153,1,0,1,1
1219765,1,0,1,1
1124522,1,0,1,1
1147161,1,0,1,1
1150431,1,0,1,1
1572943,1,0,1,1
914465,0,0,1,1
1631320,1,0,1,1
921797,0,0,1,1
1058654,1,0,0,1
1473489,1,0,1,1
1205225,1,0,1,1
1210736,1,0,0,1
1367974,1,0,1,1
1474203,1,0,1,1
1397833,1,0,1,1
1451172,1,0,1,1
1014258,1,0,1,1
1376063,1,0,1,1
1651217,1,0,1,1
1330914,1,0,1,1
1040407,1,0,1,1
1097018,1,0,1,1
1485756,1,0,1,1
1642630,1,0,0,1
1592339,1,0,1,1
1158793,1,0,1,0
1331511,1,0,0,1
1072021,1,0,1,1
1255709,1,0,1,1
1117193,1,0,0,1
1449418,1,0,1,1
1393716,1,0,1,1
1383062,1,0,1,1
1518571,1,0,1,1
1399975,1,0,1,1
1379360,1,0,1,1
1441078,1,0,0,1
1531409,1,0,0,1
1194653,1,0,0,1
1176671,1,0,1,1
1310835,1,0,1,1
1380999,1,0,1,1
1418742,1,0,0,1
1022151,1,1,1,1
922967,0,0,1,1
1189335,1,0,1,1
1085761,1,0,1,1
1308430,1,1,1,1
1563625,1,0,1,1
904434,0,1,1,1
1155501,1,0,0,1
1005200,1,0,0,1
1241718,1,0,0,1
1549882,1,0,1,1
1262640,1,0,1,1
1003004,1,0,1,1
1455328,1,0,0,1
918924,0,0,1,1
1260492,1,0,0,1
1106647,1,0,1,1
1439840,1,0,1,1
1207177,1,0,1,1
1136154,1,0,1,1
1142431,1,0,1,1
1124108,1,0,0,1
1497868,1,0,0,1
1052963,1,0,1,1
1205853,1,0,1,1
1442571,1,0,1,1
901678,0,0,0,1
1045793,1,0,1,1
1562525,1,0,1,1
1524493,1,1,1,1
1003338,1,0,1,1
1595596,1,0,1,1
1347908,1,0,1,1
1065554,1,0,0,1
1558170,1,0,1,1
1624280,1,0,0,1
1439770,1,0,1,1
1540959,1,0,0,1
1008662,1,0,1,1
1299967,1,0,0,1
1329873,1,0,1,1
1155104,1,0,1,1
1140160,1,0,0,1
1604203,1,1,1,1
1256507,1,0,1,1
1142193,1,1,1,1
1113705,1,0,1,1
1127695,1,1,1,1
1555269,1,0,1,1
1064785,1,0,0,1
1107179,1,0,1,1
1255557,1,0,1,1
1189917,1,0,1,1
1583635,1,0,1,1
1231330,1,0,1,1
1524421,1,0,1,1
1349741,1,0,0,1
1498795,1,0,1,1
1236156,1,0,1,1
1427569,1,0,1,0
1410460,1,0,0,1
1398162,1,0,1,1
1555845,1,0,0,1
1227842,1,0,1,1
1267906,1,0,0,1
1036089,1,0,1,1
1355025,1,0,1,0
1137362,1,0,1,1
1413751,1,0,1,1
1078480,1,0,1,1
1302019,1,0,1,1
1424190,1,0,0,1
1623538,1,0,1,0
1364386,1,0,1,1
1132448,1,1,1,1
1599595,1,0,0,1
1104707,1,1,0,1
1237762,1,0,1,1
1013902,1,0,1,1
1247835,1,0,1,0
1289737,1,0,1,1
1090111,1,0,1,1
1033566,1,0,1,1
1043207,1,0,1,1
1192726,1,0,1,1
1022965,1,0,1,1
1110348,1,0,1,1
1165830,1,0,1,1
918438,0,0,0,1
1357290,1,0,1,0
1058140,1,0,1,1
1506246,1,1,1,1
1531242,1,0,1,1
1238649,1,0,0,1
1333554,1,0,1,1
1133428,1,0,0,1
1613137,1,0,1,1
1025568,1,0,1,1
1212870,1,0,1,1
1187499,1,0,1,1
1198400,1,0,1,1
1407474,1,1,1,1
1302215,1,0,0,1
916675,0,0,1,1
1359271,1,0,0,1
1279624,1,0,1,0
1590343,1,0,1,1
1221785,1,0,1,1
913198,0,0,1,1
1087657,1,0,1,1
1400562,1,0,1,1
907970,0,0,1,1
1496264,1,0,1,1
1126950,1,0,1,1
1330701,1,1,1,1
1184621,1,0,1,1
1243386,1,0,1,1
1583062,1,0,0,1
1471402,1,0,1,1
1638451,1,0,0,1
1598157,1,0,1,1
1306165,1,0,0,1
1605999,1,0,1,1
1390699,1,0,0,1
1021537,1,0,1,1
1053749,1,0,0,1
1543924,1,0,1,1
1043150,1,0,1,1
1283152,1,0,1,1
1340242,1,0,1,1
1021003,1,0,1,1
1414362,1,0,1,1
1097892,1,0,1,1
1654333,1,0,0,1
1283582,1,0,1,1
1514031,1,0,1,1
1436088,1,0,1,1
1414903,1,0,0,1
901232,0,0,0,1
1373960,1,0,0,1
1009580,1,0,0,1
1413882,1,0,1,0
1409433,1,0,1,1
1148959,1,0,1,1
1504006,1,0,1,0
1330234,1,0,1,1
1604050,1,1,0,1
1167897,1,0,0,1
1573492,1,0,1,1
1650609,1,1,0,1
912772,0,0,1,1
1268237,1,0,0,1
1134653,1,0,1,1
1309925,1,0,1,1
1342430,1,0,0,1
1490841,1,0,1,1
1021141,1,0,1,1
1527401,1,0,0,1
1305132,1,0,0,1
1275936,1,0,1,0
1600211,1,0,1,1
1514424,1,0,1,1
1054589,1,0,1,1
1132689,1,0,0,1
1583687,1,0,1,1
1239954,1,0,1,1
1590747,1,0,1,1
1273529,1,0,1,1
1050078,1,0,1,1
906410,0,0,1,1
1204884,1,0,1,1
1042271,1,0,1,1
1248640,1,0,1,1
1184657,1,0,1,0
1599036,1,0,1,1
1485902,1,0,0,1
1040372,1,0,1,1
1588638,1,0,1,1
900703,0,0,0,1
1223532,1,0,0,1
1254348,1,0,1,1
1212541,1,0,1,1
1131386,1,1,1,1
1456424,1,0,1,1
1149951,1,0,1,1
1280213,1,0,1,1
1225354,1,0,1,0
1478337,1,0,0,1
1525932,1,0,1,1
1157745,1,0,1,1
1016524,1,0,1,1
1206787,1,0,1,1
1553961,1,0,1,1
1252904,1,1,0,0
1167550,1,0,1,1
1638152,1,0,1,1
1465669,1,0,0,1
1015027,1,0,1,1
1372031,1,0,1,1
1103207,1,0,0,1
1116523,1,0,1,1
1040380,1,0,0,1
1166061,1,0,1,1
921366,0,0,0,1
1148621,1,1,1,0
1146532,1,0,1,1
1022409,1,0,0,1
1625021,1,0,1,1
1053218,1,0,1,0
1573368,1,0,0,1
1520859,1,0,1,1
1281209,1,0,1,1
1028643,1,0,1,0
1223975,1,0,1,1
1497697,1,0,1,1
1430678,1,0,1,1
1373688,1,0,1,1
1136800,1,0,1,1
1178811,1,0,1,0
920737,0,1,1,1
1130889,1,0,1,1
1301490,1,0,1,1
1385024,1,0,1,1
1055852,1,0,1,1
1550175,1,0,1,1
1012315,1,0,1,1
904131,0,1,1,1
1311594,1,0,0,1
1615857,1,0,0,1
1268181,1,0,0,1
1208729,1,0,1,1
1254505,1,0,1,1
1570748,1,0,1,1
1613723,1,0,1,1
912256,0,0,1,1
1390291,1,0,1,1
1457229,1,0,1,1
1398354,1,0,1,0
1605119,1,0,1,1
1168801,1,0,1,1
1300410,1,0,1,1
1383875,1,0,1,1
1390645,1,0,1,0
1307315,1,0,1,1
1081679,1,0,0,1
1616718,1,0,0,1
1599801,1,0,1,1
1172590,1,0,1,1
1438827,1,0,1,1
1431322,1,0,0,1
1189451,1,0,1,1
1338414,1,0,0,1
1268245,1,0,1,1
1005753,1,0,1,1
1070247,1,0,1,1
1393403,1,0,1,1
1379738,1,0,1,1
1508358,1,0,1,1
1630365,1,0,1,1
1410046,1,0,1,1
1354584,1,0,0,1
1596629,1,0,0,1
1629407,1,0,0,1
1503474,1,0,0,1
1374646,1,0,1,1
1311148,1,0,1,0
1567126,1,0,1,1
1418988,1,0,1,1
1380339,1,0,1,1
1493027,1,0,1,1
1126759,1,0,0,1
1383183,1,0,1,1
1469008,1,0,0,1
1076966,1,0,1,1
1021518,1,0,0,1
1358394,1,0,0,1
1531897,1,0,0,1
1402024,1,0,1,1
1527772,1,0,1,1
1005500,1,0,1,1
1341236,1,0,1,1
1642651,1,0,1,1
1418695,1,0,1,1
1279014,1,0,1,1
1588023,1,0,1,1
1013940,1,0,1,1
1188124,1,0,1,1
1611696,1,0,1,1
1505427,1,0,0,1
1519757,1,0,0,1
1446529,1,1,1,1
1018144,1,0,1,1
923307,0,0,1,1
1486582,1,0,1,1
1492948,1,0,1,1
1364392,1,0,1,1
1024207,1,0,1,1
1530827,1,0,1,1
1623064,1,0,1,1
1508075,1,0,1,1
1359127,1,0,1,1
1620926,1,0,0,1
1159242,1,0,1,1
1350408,1,0,1,1
903371,0,0,1,1
1608688,1,0,1,1
1638505,1,0,1,1
1406249,1,0,1,1
1366632,1,0,0,1
1205181,1,0,0,1
1272923,1,0,1,1
1572657,1,0,1,1
1589849,1,0,1,0
1616768,1,0,1,1
1152579,1,0,1,1
1436078,1,0,0,1
1527208,1,0,1,1
1220055,1,0,1,1
1441227,1,0,1,1
1305432,1,0,1,1
1561930,1,0,1,1
1367145,1,0,1,1
1100406,1,0,0,1
1520766,1,0,1,1
1592153,1,0,1,1
913736,0,0,1,1
1345665,1,0,1,1
1422769,1,0,1,1
1003711,1,0,0,1
1646783,1,0,1,1
908926,0,0,1,1
1127253,1,0,0,1
1382827,1,0,1,1
1385087,1,0,1,1
1346495,1,0,1,1
1504253,1,0,0,1
1332255,1,0,1,1
1246366,1,0,0,1
1301670,1,0,1,1
1450233,1,0,0,1
1041029,1,0,1,1
1557899,1,0,1,1
1239333,1,1,1,1
1342695,1,0,1,1
1554077,1,0,0,1
1021177,1,0,1,0
1009822,1,0,1,1
1052884,1,0,0,1
1491375,1,0,0,1
1557917,1,0,1,1
1193452,1,0,1,1
1110241,1,0,0,1
1614499,1,0,1,1
1419182,1,0,1,1
1406212,1,0,1,1
1256565,1,1,1,1
1540740,1,0,1,1
1311467,1,0,0,1
1119247,1,0,0,1
1304976,1,0,1,1
1401359,1,0,1,1
1590776,1,0,1,1
1268410,1,0,1,1
1625658,1,0,1,1
1155622,1,0,1,0
1492306,1,0,1,1
1248811,1,0,1,1
1295312,1,0,0,1
1359429,1,0,1,1
1072220,1,0,1,0
913139,0,0,1,1
1198193,1,0,1,1
1243120,1,0,1,1
1583636,1,0,0,1
1407031,1,0,1,1
907163,0,0,1,1
1205397,1,1,1,1
1066109,1,0,1,1
1351039,1,0,1,1
1332000,1,0,1,1
1051273,1,0,1,1
1359178,1,0,1,1
1393400,1,0,0,1
1228567,1,0,1,1
900771,0,0,1,0
1364344,1,0,1,1
1311383,1,0,0,1
1127352,1,0,0,1
1151273,1,0,0,1
1483865,1,0,1,1
1325932,1,0,1,1
1054902,1,0,1,1
1306693,1,0,1,1
1375221,1,0,1,1
1448981,1,0,1,1
1454162,1,0,1,1
1616210,1,0,1,1
1164182,1,0,0,0
1519836,1,1,1,1
1169624,1,0,1,1
1239574,1,0,1,1
1472601,1,0,1,1
1095852,1,0,1,0
1196709,1,0,1,1
1608879,1,0,1,1
1218103,1,0,1,1
1498262,1,0,1,1
1214485,1,0,1,1
1018731,1,0,0,1
1080178,1,0,1,1
1428110,1,0,1,1
1088708,1,0,0,1
1615758,1,0,1,1
917119,0,0,0,1
1273531,1,0,1,1
1541582,1,0,1,1
1561885,1,0,1,1
1333334,1,0,1,1
1031985,1,0,1,1
1012573,1,0,1,1
1091610,1,0,0,1
1416938,1,0,1,1
1355922,1,0,0,1
1486929,1,0,0,1
1478590,1,0,1,1
1410614,1,0,1,1
1333442,1,0,0,1
1381108,1,0,1,1
1254657,1,0,1,1
1578354,1,0,1,1
1114785,1,1,0,1
1033139,1,0,0,1
1514176,1,0,0,1
917806,0,0,1,1
1565265,1,0,1,1
1439517,1,0,1,1
1237391,1,0,1,1
1018345,1,0,1,1
1512017,1,0,1,1
1210692,1,0,1,1
1169522,1,0,0,1
1133639,1,0,1,1
1136867,1,1,0,1
1181049,1,0,1,1
1364183,1,0,1,1
1233879,1,1,0,1
1225319,1,0,0,1
1553486,1,0,1,1
1492594,1,0,1,1
1136222,1,0,1,1
1070283,1,0,0,1
1237152,1,0,1,1
1431758,1,0,1,0
1099395,1,0,0,1
901749,0,1,1,1
1058000,1,0,1,1
1548399,1,0,0,1
1483412,1,0,1,1
1613396,1,0,1,1
1247659,1,0,1,1
1409259,1,0,0,1
1415532,1,0,1,1
1362048,1,1,0,1
1106578,1,0,1,1
1391222,1,0,1,1
1225375,1,0,1,1
1417776,1,0,1,1
1347637,1,0,0,1
1096357,1,0,1,1
1442144,1,0,1,1
1310213,1,0,1,0
1349361,1,0,1,1
1212556,1,0,1,1
1125987,1,0,1,1
1149411,1,0,1,1
1203338,1,0,1,1
1272303,1,0,1,1
1060171,1,0,1,1
1108974,1,0,1,0
1124309,1,0,1,1
1211236,1,0,1,1
1511204,1,0,1,1
1113757,1,0,1,1
1301260,1,0,1,1
1231597,1,0,1,1
1375293,1,0,0,1
1278959,1,0,1,1
1470084,1,0,1,1
1625893,1,0,1,1
1417044,1,0,0,1
1041420,1,0,1,1
1006941,1,0,1,1
1390911,1,0,1,1
1256379,1,0,1,1
1109757,1,0,1,1
1014055,1,0,1,1
1444814,1,0,0,1
1383805,1,0,1,1
1056107,1,0,0,1
1525684,1,0,1,1
1603802,1,0,0,1
1204495,1,0,1,1
1300934,1,0,0,1
1555466,1,0,1,1
1094767,1,1,1,1
1129125,1,0,1,0
1625242,1,0,1,1
1554982,1,0,0,1
1263608,1,0,1,1
1081337,1,0,1,1
1038802,1,0,1,0
1004401,1,0,1,1
1015763,1,0,1,1
1195848,1,0,1,1
1554534,1,0,0,1
1649491,1,0,1,1
1362057,1,0,1,1
1370626,1,0,1,1
1042288,1,0,0,1
1325645,1,0,1,1
1073322,1,0,1,1
1615398,1,0,1,1
1486090,1,0,1,1
1149808,1,0,0,1
1240550,1,0,1,1
1278298,1,0,0,1
1566858,1,0,1,1
1562049,1,0,1,1
904178,0,0,0,1
1268267,1,0,0,1
1128321,1,0,1,1
1363474,1,0,0,1
1035654,1,0,0,1
1314020,1,0,1,1
1349062,1,0,1,1
1079692,1,0,1,1
1257049,1,1,1,1
1267183,1,0,0,1
1020992,1,0,1,1
1640827,1,0,1,1
1581938,1,0,1,0
922895,0,0,1,1
1382225,1,0,1,1
1645985,1,0,1,1
903671,0,0,0,1
1036535,1,0,1,1
1104482,1,0,0,1
1561566,1,0,1,1
1449382,1,0,1,1
1106304,1,0,1,0
1435962,1,0,1,1
1437072,1,0,0,0
1119957,1,0,0,1
1363557,1,0,1,1
1399724,1,1,1,1
1110581,1,0,1,0
1192529,1,0,1,1
1225522,1,0,1,1
1439470,1,0,1,1
1037871,1,0,0,1
1367206,1,0,1,1
1104007,1,0,1,1
1413816,1,0,1,0
1078172,1,0,1,1
1572541,1,0,1,1
1457622,1,0,1,1
1617357,1,0,1,1
1025596,1,0,1,1
1587360,1,1,1,1
1355866,1,0,1,1
1161453,1,0,1,1
1221279,1,0,1,1
1273727,1,0,1,1
1153646,1,0,1,1
1089797,1,0,1,1
1458757,1,0,1,1
1433486,1,0,1,0
1302415,1,0,1,1
1374475,1,0,1,1
1120892,1,0,1,1
1064595,1,0,1,1
1392561,1,0,1,1
1008254,1,0,1,1
1078814,1,0,1,1
1317708,1,0,1,1
920853,0,0,1,1
1650227,1,0,0,1
1261306,1,0,1,1
1448295,1,0,1,1
1132880,1,0,1,1
1418126,1,1,1,1
1278540,1,0,0,1
1279796,1,0,1,1
1459801,1,0,1,1
1348343,1,0,1,1
1104016,1,1,0,1
1173735,1,1,1,1
1018481,1,0,1,1
1359347,1,0,1,1
1648659,1,0,1,1
1579792,1,0,1,1
1178074,1,0,1,1
1194749,1,0,0,1
1293737,1,0,0,1
1042726,1,0,1,1
1426354,1,0,0,1
1557514,1,0,1,1
1288260,1,0,1,1
1580610,1,0,1,1
1065805,1,0,1,1
1443037,1,0,0,1
1474142,1,0,1,1
915614,0,0,1,1
1413771,1,0,1,1
1558757,1,0,1,0
1607564,1,0,0,1
1248300,1,0,0,0
1329267,1,0,1,1
1084001,1,0,1,1
1186026,1,1,1,1
1194083,1,0,1,1
1462347,1,0,1,0
1311121,1,0,1,1
1639025,1,0,0,1
1460514,1,0,1,1
1527471,1,0,1,1
1314542,1,0,1,1
1023867,1,0,1,1
1295314,1,0,1,1
1380740,1,0,1,1
1566037,1,0,1,0
1437408,1,0,0,1
1252691,1,0,0,1
1526828,1,0,1,1
1177733,1,0,1,1
1554369,1,0,1,1
1571226,1,0,1,1
1491474,1,1,1,1
901935,0,0,0,0
1582394,1,0,1,1
1600318,1,0,0,1
1217459,1,0,1,1
1281809,1,0,1,1
1275721,1,0,0,1
1275688,1,0,1,1
1478611,1,0,1,1
1549450,1,0,1,1
1598013,1,0,0,1
1137299,1,0,1,1
1011412,1,0,1,1
914169,0,0,1,1
1607395,1,0,1,1
1202342,1,1,0,1
1504789,1,0,1,1
1111461,1,0,1,1
1164199,1,0,1,0
1184128,1,0,1,1
1476325,1,0,0,1
1607133,1,0,1,1
1622230,1,0,1,1
1209437,1,0,0,1
1316564,1,0,1,1
1613814,1,0,1,1
1299775,1,0,1,1
900645,0,0,1,1
1590092,1,0,1,1
1630610,1,0,1,1
1588697,1,0,0,0
1266859,1,0,0,1
1582416,1,0,1,1
1311458,1,0,1,1
1642753,1,0,1,1
1289611,1,0,0,1
1581226,1,0,1,1
1208989,1,0,1,1
1038567,1,0,1,1
1260785,1,1,0,1
1625951,1,0,0,1
1366070,1,0,1,1
1613898,1,0,1,1
1458058,1,0,1,1
1252218,1,0,0,1
1036375,1,0,1,1
1632020,1,0,0,1
1617632,1,0,1,1
1376286,1,0,1,1
1550171,1,0,1,1
1654191,1,0,1,1
1164259,1,0,1,1
1273097,1,0,0,1
1633535,1,0,1,1
1527890,1,0,1,1
1370649,1,0,1,1
901832,0,0,1,1
1367553,1,0,1,1
1427340,1,0,1,1
1047568,1,0,1,1
1380319,1,0,1,1
1438852,1,0,1,1
1154227,1,0,1,1
1484041,1,0,1,1
1296001,1,0,1,1
1311037,1,0,1,1
1468425,1,0,1,1
1473255,1,0,0,1
1247147,1,0,0,1
1056522,1,0,1,1
1464948,1,0,0,1
1301053,1,0,1,1
1317235,1,0,0,1
1499938,1,0,1,1
1137594,1,0,1,1
1400732,1,0,0,1
1374195,1,0,0,1
1442088,1,0,1,1
1583318,1,0,1,0
1477417,1,0,1,1
1367287,1,0,0,1
1171243,1,0,1,1
1017115,1,0,1,0
1247850,1,0,0,1
1243759,1,0,0,1
1623595,1,0,1,1
1342241,1,0,0,1
1333841,1,0,1,1
1070152,1,0,1,1
1299053,1,0,1,1
1354798,1,0,1,1
1226723,1,0,1,1
1206777,1,0,0,1
1048008,1,1,1,1
1226962,1,0,1,1
1100678,1,0,1,1
1406444,1,0,0,1
1042735,1,0,0,1
1060142,1,0,1,0
1613140,1,0,1,1
1275473,1,0,0,1
1073480,1,0,0,1
1508449,1,0,0,1
1641010,1,0,1,1
1137723,1,1,1,1
1329583,1,0,1,1
1012891,1,0,1,1
1096800,1,0,0,1
1573809,1,0,1,1
1446538,1,0,1,1
1200518,1,0,1,1
1030461,1,0,1,1
1314469,1,0,1,1
1293126,1,0,1,1
921012,0,0,0,1
1372408,1,0,1,1
1535081,1,0,0,1
1624445,1,0,1,1
1232117,1,0,0,1
1346814,1,0,1,1
1183137,1,0,1,1
1279611,1,0,0,1
1350161,1,0,0,1
1383398,1,0,1,1
1038723,1,0,1,0
1643123,1,0,1,1
1500131,1,0,1,1
1332245,1,0,1,0
1391653,1,0,0,1
1340670,1,0,1,1
1443789,1,0,1,1
1464903,1,0,1,1
911913,0,0,1,1
1295453,1,0,1,1
1071843,1,0,0,1
1282361,1,0,0,1
1598362,1,0,1,1
1558120,1,0,1,1
1221350,1,0,1,1
1166537,1,0,1,1
1471238,1,0,1,1
1266697,1,0,1,0
1228564,1,0,1,1
1364101,1,1,1,1
1535908,1,0,1,1
1158616,1,0,1,0
1172520,1,0,1,1
1254740,1,0,1,0
1621043,1,0,0,0
1248192,1,0,1,1
1067287,1,0,1,1
1565196,1,0,0,1
1033506,1,0,1,1
1227637,1,0,1,1
1498307,1,0,1,1
1556062,1,0,1,1
1451012,1,0,0,1
1083962,1,0,1,1
1498366,1,0,0,1
1370405,1,0,1,1
1184130,1,0,0,1
1171953,1,0,1,1
1123586,1,0,1,0
1574691,1,0,0,1
1518595,1,0,0,1
1549932,1,0,1,1
1126263,1,0,1,1
1102078,1,0,1,1
1015218,1,0,1,1
1315082,1,0,1,1
1170612,1,0,1,1
1290228,1,0,1,1
1207811,1,0,1,1
1625093,1,0,1,1
1200264,1,0,0,1
1232241,1,0,0,1
1384335,1,0,1,1
1282214,1,0,1,1
1328894,1,0,1,0
1012881,1,0,1,1
1161723,1,0,0,1
1442564,1,0,1,1
1246098,1,0,1,1
1005176,1,0,1,1
1630871,1,0,1,1
1622934,1,0,0,1
1142466,1,0,1,1
1126750,1,0,1,0
1013927,1,0,1,1
1147355,1,0,1,1
1240398,1,0,1,1
1168339,1,0,0,1
1070170,1,0,1,1
1511858,1,0,1,1
1455055,1,0,0,1
1543466,1,0,1,1
1031575,1,0,1,1
1217435,1,0,1,1
1011315,1,0,0,1
1202183,1,0,1,1
1169710,1,0,1,0
1187969,1,0,1,1
1000104,1,0,1,1
1372330,1,0,1,1
1298847,1,0,1,1
1144520,1,0,1,1
1073804,1,0,1,1
1173418,1,0,1,1
1640590,1,0,1,1
1166730,1,0,0,1
1565325,1,0,1,1
1007108,1,0,1,1
1527204,1,0,1,1
1519819,1,0,1,1
1057034,1,0,1,1
1456786,1,0,1,1
1607028,1,0,1,1
1402372,1,0,1,1
1206986,1,0,1,1
1453972,1,0,1,1
1620333,1,0,1,1
1316465,1,0,1,1
1138393,1,0,1,1
1155574,1,0,1,1
1182269,1,0,1,0
1589278,1,0,1,1
1549851,1,0,1,1
1574678,1,0,1,1
1026695,1,0,1,1
1001871,1,0,1,1
1251790,1,0,1,1
1205554,1,1,1,1
1591029,1,0,0,1
1575270,1,0,1,1
1028603,1,0,0,1
1565889,1,0,1,1
1002353,1,0,1,1
1216027,1,0,1,1
1417801,1,0,1,1
1083351,1,0,0,1
1186288,1,0,1,1
1001470,1,1,0,1
1032264,1,0,1,1
911139,0,0,1,1
1110638,1,0,0,1
1224753,1,0,1,1
1213103,1,0,1,1
1400202,1,1,1,1
1185330,1,0,1,1
1262436,1,0,1,0
1454290,1,0,1,1
1375870,1,0,0,0
1118499,1,0,0,1
1566018,1,0,1,1
1076907,1,0,0,1
1113630,1,0,0,1
1152718,1,0,1,1
1401373,1,0,1,1
1615740,1,0,1,1
1065920,1,0,1,1
1437915,1,0,1,1
1639501,1,0,0,1
1098349,1,0,1,1
1613674,1,0,1,1
1204737,1,0,1,1
1543127,1,0,1,1
1451483,1,0,1,1
1436144,1,0,0,1
1325958,1,0,1,1
1205945,1,0,0,1
1103209,1,0,1,1
1300133,1,0,1,1
1101203,1,0,1,1
1419585,1,0,1,1
1200486,1,0,1,1
1217099,1,0,1,1
1025719,1,0,1,1
906981,0,0,1,1
1149014,1,0,1,1
1473986,1,0,1,1
1117419,1,0,0,1
1521047,1,0,1,1
1426629,1,0,1,1
1337033,1,0,0,1
1274307,1,0,1,1
1389418,1,0,1,0
1055167,1,0,1,1
922350,0,0,1,1
1342111,1,0,1,1
1498007,1,0,1,1
1210199,1,0,1,1
1161954,1,0,1,1
1497487,1,0,0,1
1640229,1,0,1,1
1447710,1,0,1,1
1263165,1,0,0,1
1197261,1,0,1,1
1427971,1,0,1,1
1122227,1,0,1,1
1333525,1,0,1,1
1381696,1,0,1,1
1396682,1,0,1,1
1266510,1,0,1,1
1213536,1,0,1,1
1079863,1,0,1,1
1227190,1,0,1,1
1396442,1,0,0,1
1091537,1,0,1,1
1022226,1,0,1,1
1198886,1,0,0,1
1372238,1,0,0,1
1408828,1,0,1,1
1203454,1,1,1,1
1086478,1,0,1,1
1275048,1,0,0,1
1324927,1,0,1,1
1094447,1,0,1,1
1498678,1,0,1,1
1334145,1,0,1,1
1323498,1,0,0,1
1014959,1,0,1,1
1043000,1,0,1,1
1531996,1,0,1,1
1224218,1,0,0,1
1263215,1,0,0,1
1182329,1,0,1,1
1555926,1,0,0,1
1579674,1,0,0,1
1561657,1,0,1,1
900554,0,0,1,1
1225278,1,0,1,0
1048934,1,0,1,1
1384346,1,0,1,1
1148697,1,0,1,1
1248039,1,0,1,0
1415195,1,0,0,1
1620700,1,0,1,1
1018562,1,0,1,1
1442506,1,0,1,1
