year,female,earnings,male
1994,0,12.69075,1
1994,1,12.21485,0
1994,0,14.10083,1
1994,0,13.84446,1
1994,1,11.51568,0
1994,0,8.883526,1
1994,0,5.023422,1
1994,1,11.63319,0
1994,1,2.13649,0
1994,0,9.400556,1
1994,0,22.20881,1
1994,0,14.27709,1
1994,1,13.21953,0
1994,1,23.79516,0
1994,1,6.662644,0
1994,0,13.20729,1
1994,1,8.037476,0
1994,0,18.6836,1
1994,1,4.864788,0
1994,0,6.990489,1
1994,1,16.921,0
1994,1,23.79516,0
1994,0,19.03613,1
1994,0,11.63319,1
1994,0,16.65661,1
1994,1,32.99595,0
1994,0,23.07409,1
1994,0,12.69075,1
1994,1,24.85272,0
1994,0,5.816594,1
1994,0,10.31123,1
1994,1,7.085669,0
1994,1,11.28067,0
1994,1,10.36885,0
1994,1,9.518063,0
1994,0,7.402938,1
1994,1,10.72844,0
1994,0,24.36624,1
1994,0,17.97856,1
1994,0,12.69075,1
1994,0,14.9597,1
1994,1,21.39161,0
1994,0,15.09619,1
1994,0,19.74117,1
1994,0,21.15125,1
1994,0,18.6131,1
1994,0,11.10441,1
1994,0,13.41883,1
1994,1,11.63319,0
1994,0,12.69075,1
1994,1,14.80588,0
1994,1,9.644971,0
1994,0,13.19838,1
1994,1,17.59784,0
1994,1,19.56491,0
1994,1,38.96283,0
1994,0,20.69144,1
1994,0,16.45097,1
1994,1,17.62604,0
1994,0,19.03613,1
1994,0,29.08297,1
1994,1,23.79516,0
1994,1,14.80588,0
1994,0,17.76705,1
1994,0,10.57563,1
1994,1,7.912295,0
1994,0,8.403724,1
1994,1,22.42033,0
1994,0,23.26638,1
1994,1,10.57563,0
1994,1,14.80588,0
1994,0,16.921,1
1994,0,2.350139,1
1994,1,8.697912,0
1994,0,4.941701,1
1994,1,10.03509,0
1994,0,11.28067,1
1994,1,13.16115,0
1994,1,12.69075,0
1994,1,20.09369,0
1994,1,16.921,0
1994,1,19.13685,0
1994,0,21.15125,1
1994,0,32.38785,1
1994,1,6.733868,0
1994,1,10.27346,0
1994,1,6.885789,0
1994,0,13.66696,1
1994,0,7.050417,1
1994,0,14.10083,1
1994,1,4.145645,0
1994,0,13.0609,1
1994,1,13.0609,0
1994,0,8.4605,1
1994,1,21.9973,0
1994,1,7.561572,0
1994,0,12.63787,1
1994,0,6.874156,1
1994,0,12.1179,1
1994,1,5.50762,0
1994,1,11.63319,0
1994,1,8.541851,0
1994,0,26.43906,1
1994,1,12.16197,0
1994,0,16.45097,1
1994,1,12.69075,0
1994,1,6.647536,0
1994,0,10.38334,1
1994,0,8.4605,1
1994,1,12.69075,0
1994,1,11.63319,0
1994,0,15.98095,1
1994,0,20.09369,1
1994,1,8.4605,0
1994,0,28.20167,1
1994,0,21.15125,1
1994,1,12.26772,0
1994,0,15.34427,1
1994,0,12.16197,1
1994,0,20.68122,1
1994,0,15.86344,1
1994,0,6.609766,1
1994,0,18.50735,1
1994,0,16.921,1
1994,1,23.79516,0
1994,1,13.63081,0
1994,0,16.61301,1
1994,1,7.61445,0
1994,1,16.07495,0
1994,0,35.25208,1
1994,0,18.6918,1
1994,0,2.53815,1
1994,1,15.86344,0
1994,1,11.63319,0
1994,1,9.518063,0
1994,0,7.755458,1
1994,0,26.43906,1
1994,1,15.86344,0
1994,0,19.73666,1
1994,1,10.04684,0
1994,0,15.33466,1
1994,1,12.07736,0
1994,0,7.210462,1
1994,0,16.921,1
1994,1,10.93202,0
1994,1,15.59905,0
1994,1,5.603158,0
1994,0,20.09369,1
1994,1,10.32968,0
1994,1,19.03613,0
1994,0,14.59436,1
1994,1,12.20729,0
1994,1,6.345376,0
1994,0,4.949393,1
1994,1,7.709631,0
1994,0,29.61175,1
1994,0,6.609766,1
1994,0,19.30052,1
1994,1,15.33466,0
1994,0,8.612261,1
1994,1,7.191425,0
1994,1,24.93027,0
1994,0,17.97856,1
1994,1,24.34368,0
1994,0,12.69075,1
1994,1,19.13685,0
1994,0,24.12955,1
1994,0,21.15125,1
1994,0,14.22902,1
1994,1,10.99865,0
1994,0,30.76546,1
1994,1,33.16901,0
1994,1,13.54949,0
1994,1,14.84077,0
1994,0,21.67527,1
1994,1,14.80588,0
1994,0,24.11242,1
1994,0,11.98571,1
1994,0,15.86344,1
1994,0,21.15125,1
1994,0,10.0037,1
1994,0,31.72688,1
1994,1,24.34192,0
1994,1,15.1866,0
1994,0,18.80111,1
1994,0,19.03613,1
1994,0,2.643907,1
1994,1,12.64104,0
1994,0,16.81253,1
1994,0,18.66598,1
1994,1,19.72354,0
1994,0,14.1174,1
1994,0,22.20881,1
1994,0,17.97645,1
1994,0,10.41699,1
1994,0,12.69075,1
1994,1,15.51092,0
1994,0,12.05621,1
1994,1,14.27709,0
1994,0,15.96919,1
1994,0,10.99865,1
1994,0,19.07314,1
1994,1,21.56598,0
1994,1,17.44978,0
1994,0,19.03613,1
1994,1,13.74831,0
1994,1,23.26638,0
1994,1,13.11378,0
1994,1,13.74831,0
1994,1,16.921,0
1994,1,11.26304,0
1994,1,15.33466,0
1994,0,31.34615,1
1994,0,7.050417,1
1994,0,13.04327,1
1994,0,19.03613,1
1994,1,8.4605,0
1994,1,15.68718,0
1994,1,13.21953,0
1994,0,11.7507,1
1994,0,8.4605,1
1994,0,11.70087,1
1994,1,12.69075,0
1994,0,26.95092,1
1994,0,19.03613,1
1994,0,19.27114,1
1994,1,18.80111,0
1994,1,9.30655,0
1994,1,8.961452,0
1994,1,12.69075,0
1994,1,11.71153,0
1994,1,7.817668,0
1994,0,8.097908,1
1994,1,12.69075,0
1994,1,7.919028,0
1994,0,25.32745,1
1994,0,16.921,1
1994,0,10.04684,1
1994,1,17.86106,0
1994,1,12.69075,0
1994,0,19.03613,1
1994,0,13.21953,1
1994,1,11.53705,0
1994,0,10.17375,1
1994,1,11.10441,0
1994,1,14.28686,0
1994,1,22.20881,0
1994,0,22.07186,1
1994,1,18.18845,0
1994,1,11.63319,0
1994,0,8.4605,1
1994,1,7.856179,0
1994,1,11.05153,0
1994,0,12.42636,1
1994,1,15.86344,0
1994,1,11.28067,0
1994,0,23.50139,1
1994,0,23.85141,1
1994,0,28.34268,1
1994,0,24.32394,1
1994,0,16.921,1
1994,0,32.90195,1
1994,0,32.52005,1
1994,0,21.15125,1
1994,0,20.36787,1
1994,0,21.72656,1
1994,0,20.62247,1
1994,0,24.11242,1
1994,1,28.20167,0
1994,0,26.43906,1
1994,0,21.15125,1
1994,1,28.7657,0
1994,1,39.12981,0
1994,0,14.27709,1
1994,0,27.83059,1
1994,1,8.4605,0
1994,1,16.49798,0
1994,0,17.97856,1
1994,1,17.18539,0
1994,0,18.50735,1
1994,1,14.10083,0
1994,1,7.699055,0
1994,1,13.21953,0
1994,1,14.80588,0
1994,0,20.68122,1
1994,0,11.01628,1
1994,0,8.4605,1
1994,0,12.66067,1
1994,1,25.3815,0
1994,0,13.47874,1
1994,0,6.345376,1
1994,1,13.21953,0
1994,0,14.80588,1
1994,0,14.80588,1
1994,0,26.43906,1
1994,0,9.581516,1
1994,0,16.921,1
1994,1,24.85272,0
1994,0,6.697896,1
1994,1,15.91632,0
1994,1,9.518063,0
1994,1,6.874156,0
1994,0,4.935292,1
1994,0,18.45927,1
1994,0,21.67527,1
1994,0,9.518063,1
1994,1,8.4605,0
1994,0,17.59784,1
1994,0,27.49663,1
1994,0,6.493434,1
1994,1,14.80588,0
1994,0,25.02898,1
1994,1,8.695515,0
1994,1,21.41564,0
1994,0,19.03613,1
1994,0,21.9973,1
1994,1,7.931719,0
1994,1,15.01739,0
1994,0,21.15125,1
1994,0,27.49663,1
1994,0,21.15125,1
1994,1,13.5368,0
1994,0,27.49663,1
1994,0,22.20881,1
1994,0,27.49663,1
1994,1,24.32394,0
1994,1,13.21953,0
1994,1,21.15125,0
1994,0,15.86344,1
1994,0,25.3815,1
1994,0,21.15125,1
1994,1,11.7507,0
1994,0,10.34061,1
1994,1,24.91147,0
1994,1,10.99865,0
1994,1,19.03613,0
1994,1,25.11711,0
1994,0,19.22841,1
1994,0,7.931719,1
1994,1,37.01469,0
1994,0,12.16197,1
1994,1,13.71973,0
1994,1,31.72688,0
1994,1,22.73759,0
1994,1,19.67558,0
1994,1,6.345376,0
1994,0,11.8447,1
1994,0,8.19611,1
1994,1,11.8447,0
1994,1,16.921,0
1994,1,11.63319,0
1994,1,18.50735,0
1994,0,38.07225,1
1994,0,18.50735,1
1994,0,13.21953,1
1994,1,13.95983,0
1994,1,25.53258,0
1994,1,14.27709,0
1994,1,20.09369,0
1994,0,6.697896,1
1994,0,15.12314,1
1994,1,21.68003,0
1994,1,5.499325,0
1994,0,19.56491,1
1994,0,18.33108,1
1994,0,14.84818,1
1994,0,21.15125,1
1994,0,19.03613,1
1994,1,15.04089,0
1994,0,28.84262,1
1994,0,29.08297,1
1994,1,22.73759,0
1994,1,12.69075,0
1994,0,11.8447,1
1994,0,16.45097,1
1994,0,5.904725,1
1994,0,17.04791,1
1994,1,7.919028,0
1994,1,24.85272,0
1994,1,12.69075,0
1994,1,17.44978,0
1994,1,17.39103,0
1994,1,15.07027,0
1994,1,28.02541,0
1994,0,29.08297,1
1994,0,9.518063,1
1994,1,12.43694,0
1994,0,13.21953,1
1994,0,16.49798,1
1994,1,26.43906,0
1994,1,11.71153,0
1994,0,27.49663,1
1994,0,39.34132,1
1994,0,24.32394,1
1994,0,13.39579,1
1994,0,6.420916,1
1994,1,14.80588,0
1994,0,21.15125,1
1994,0,21.53582,1
1994,1,21.15125,0
1994,0,21.15125,1
1994,1,16.921,0
1994,0,14.27815,1
1994,0,16.921,1
1994,1,12.69075,0
1994,0,24.32394,1
1994,1,19.56491,0
1994,1,30.24629,0
1994,0,34.37078,1
1994,0,17.62604,1
1994,1,13.50338,0
1994,0,14.27709,1
1994,0,10.41699,1
1994,1,9.898786,0
1994,0,10.1008,1
1994,1,13.19838,0
1994,0,10.31123,1
1994,0,6.764555,1
1994,1,18.50735,0
1994,1,8.724892,0
1994,0,29.61175,1
1994,1,33.842,0
1994,1,25.3815,0
1994,0,8.989282,1
1994,1,8.919785,0
1994,1,9.518063,0
1994,1,19.56491,0
1994,1,14.80588,0
1994,0,15.1584,1
1994,0,6.345376,1
1994,0,19.03613,1
1994,0,16.27019,1
1994,1,13.74831,0
1994,0,15.86344,1
1994,1,20.09369,0
1994,1,13.11378,0
1994,1,11.63319,0
1994,0,22.20881,1
1994,0,18.19008,1
1994,1,11.12869,0
1994,0,11.17717,1
1994,1,3.701469,0
1994,0,20.35808,1
1994,0,16.921,1
1994,0,30.14053,1
1994,1,21.15125,0
1994,1,31.13934,0
1994,0,15.2289,1
1994,0,9.518063,1
1994,0,18.80111,1
1994,0,12.16197,1
1994,1,3.701469,0
1994,0,7.402938,1
1994,0,19.94261,1
1994,0,18.12964,1
1994,0,19.03613,1
1994,0,8.090353,1
1994,1,34.37078,0
1994,0,31.72688,1
1994,1,25.49099,0
1994,1,15.34481,0
1994,0,32.90195,1
1994,0,19.56491,1
1994,0,27.76102,1
1994,0,11.15728,1
1994,1,10.57563,0
1994,0,20.5796,1
1994,1,16.921,0
1994,0,17.86106,1
1994,1,9.518063,0
1994,0,26.15064,1
1994,0,14.74507,1
1994,1,25.05421,0
1994,0,19.03613,1
1994,0,21.15125,1
1994,1,5.014861,0
1994,1,17.30557,0
1994,0,11.45693,1
1994,0,17.86106,1
1994,1,18.80111,0
1994,1,15.86344,0
1994,1,19.03613,0
1994,1,12.94457,0
1994,0,13.74831,1
1994,0,9.229636,1
1994,1,7.699055,0
1994,0,31.72688,1
1994,1,10.6092,0
1994,1,21.15125,0
1994,1,14.80588,0
1994,0,16.07495,1
1994,1,34.38136,0
1994,0,26.43906,1
1994,1,31.1981,0
1994,1,21.15125,0
1994,0,16.921,1
1994,1,11.63319,0
1994,0,22.56133,1
1994,1,35.30918,0
1994,0,15.33466,1
1994,1,13.0609,0
1994,0,10.05319,1
1994,1,9.400556,0
1996,1,9.989215,0
1996,0,11.65408,1
1996,1,9.989215,0
1996,0,14.98382,1
1996,0,25.97196,1
1996,0,9.989215,1
1996,0,13.44003,1
1996,0,21.40546,1
1996,1,14.48436,0
1996,1,9.323266,0
1996,0,15.48328,1
1996,1,11.06305,0
1996,0,12.48652,1
1996,0,12.47453,1
1996,1,42.45416,0
1996,1,14.98382,0
1996,1,10.48868,0
1996,0,11.06498,1
1996,0,17.48112,1
1996,0,13.76292,1
1996,1,8.570745,0
1996,0,23.24763,1
1996,1,8.990293,0
1996,0,12.83059,1
1996,1,13.73517,0
1996,0,10.84543,1
1996,1,7.255324,0
1996,0,22.47573,1
1996,0,7.978053,1
1996,1,29.96764,0
1996,1,10.78835,0
1996,1,17.98059,0
1996,0,5.194391,1
1996,0,15.98274,1
1996,1,16.4822,0
1996,0,19.57886,1
1996,0,20.57778,1
1996,0,11.32877,1
1996,1,6.492989,0
1996,0,14.44594,1
1996,1,7.991371,0
1996,0,18.64653,1
1996,1,22.47573,0
1996,1,13.49894,0
1996,0,23.27087,1
1996,1,15.38339,0
1996,0,9.989215,1
1996,1,11.98706,0
1996,1,14.72095,0
1996,0,24.59385,1
1996,1,9.989215,0
1996,0,23.12901,1
1996,1,37.69173,0
1996,0,11.9471,1
1996,1,8.904671,0
1996,0,14.98382,1
1996,0,12.48652,1
1996,1,17.48112,0
1996,1,12.48652,0
1996,0,13.9849,1
1996,1,14.78404,0
1996,0,43.95255,1
1996,0,8.52413,1
1996,1,9.220814,0
1996,0,11.98706,1
1996,0,26.24466,1
1996,0,12.48652,1
1996,0,17.48112,1
1996,1,10.22152,0
1996,1,14.98382,0
1996,1,8.116237,0
1996,1,10.98814,0
1996,0,19.97843,1
1996,0,23.08618,1
1996,1,13.49894,0
1996,0,16.38231,1
1996,1,21.97627,0
1996,1,15.98274,0
1996,1,21.97627,0
1996,1,25.22277,0
1996,0,11.58749,1
1996,0,12.48652,1
1996,0,13.18576,1
1996,1,22.47573,0
1996,0,11.54309,1
1996,1,13.76206,0
1996,0,11.68738,1
1996,1,24.47357,0
1996,0,19.97843,1
1996,1,19.97843,0
1996,0,17.31464,1
1996,0,19.97843,1
1996,0,18.38016,1
1996,0,23.08618,1
1996,1,19.47897,0
1996,0,32.46495,1
1996,1,8.990293,0
1996,0,11.93195,1
1996,0,21.97627,1
1996,1,15.98274,0
1996,0,16.28282,1
1996,0,18.31356,1
1996,1,24.97304,0
1996,1,17.98059,0
1996,0,21.47681,1
1996,0,21.97627,1
1996,1,16.42671,0
1996,0,20.47789,1
1996,1,7.420559,0
1996,1,24.97304,0
1996,1,18.93789,0
1996,1,13.23571,0
1996,1,10.23894,0
1996,1,5.244338,0
1996,1,18.05051,0
1996,1,8.990293,0
1996,0,7.911458,1
1996,1,12.71355,0
1996,1,12.71355,0
1996,0,19.17929,1
1996,1,10.98814,0
1996,0,12.70628,1
1996,1,11.98706,0
1996,0,12.38663,1
1996,1,20.42239,0
1996,0,25.74998,1
1996,0,19.97843,1
1996,0,18.5514,1
1996,1,16.98166,0
1996,0,21.47681,1
1996,1,6.147209,0
1996,1,32.04873,0
1996,1,8.490831,0
1996,0,24.97304,1
1996,0,23.47465,1
1996,0,18.64653,1
1996,0,14.3595,1
1996,0,35.96117,1
1996,0,26.77109,1
1996,1,13.18626,0
1996,0,22.64222,1
1996,1,8.715389,0
1996,0,15.1846,1
1996,1,12.74846,0
1996,0,10.61704,1
1996,0,15.88285,1
1996,0,5.59396,1
1996,1,10.98814,0
1996,1,17.98059,0
1996,1,17.98059,0
1996,0,12.98598,1
1996,1,18.18037,0
1996,0,22.47573,1
1996,1,10.98814,0
1996,1,10.48868,0
1996,0,13.52706,1
1996,0,39.95686,1
1996,0,15.22166,1
1996,0,16.4822,1
1996,1,37.45955,0
1996,0,14.17121,1
1996,0,17.98059,1
1996,0,10.18508,1
1996,0,16.34599,1
1996,1,13.18576,0
1996,0,15.08575,1
1996,1,14.98382,0
1996,1,15.98274,0
1996,1,8.990293,0
1996,0,15.38339,1
1996,0,24.97304,1
1996,1,10.28889,0
1996,1,9.349904,0
1996,0,13.48544,1
1996,0,24.97304,1
1996,0,24.97304,1
1996,1,8.523938,0
1996,1,14.20688,0
1996,1,18.35856,0
1996,0,15.6195,1
1996,0,18.97951,1
1996,1,11.65408,0
1996,0,32.40945,1
1996,0,21.47681,1
1996,1,24.97304,0
1996,1,12.48652,0
1996,1,17.48112,0
1996,0,17.7586,1
1996,1,26.6379,0
1996,0,18.97951,1
1996,0,15.31031,1
1996,0,17.00292,1
1996,0,24.77325,1
1996,1,12.43102,0
1996,0,14.48064,1
1996,1,13.36557,0
1996,0,23.08618,1
1996,1,13.76292,0
1996,0,16.27842,1
1996,1,7.752823,0
1996,0,6.538395,1
1996,1,6.88153,0
1996,1,18.18137,0
1996,1,11.23787,0
1996,0,23.43623,1
1996,1,12.87499,0
1996,0,16.73193,1
1996,0,22.47573,1
1996,1,9.989215,0
1996,1,10.98814,0
1996,1,13.22646,0
1996,1,15.53878,0
1996,0,19.17929,1
1996,0,22.37584,1
1996,1,15.9328,0
1996,1,11.76507,0
1996,0,10.38878,1
1996,1,20.97735,0
1996,1,14.28458,0
1996,0,19.97843,1
1996,0,16.34599,1
1996,0,16.29819,1
1996,0,24.97304,1
1996,1,9.989215,0
1996,0,22.19825,1
1996,1,15.98274,0
1996,0,28.73994,1
1996,0,19.97843,1
1996,0,17.98059,1
1996,0,19.97843,1
1996,1,12.98598,0
1996,0,17.48112,1
1996,1,19.97843,0
1996,0,17.1315,1
1996,0,17.48112,1
1996,1,10.98814,0
1996,0,21.12005,1
1996,1,13.48544,0
1996,1,17.48112,0
1996,1,19.92135,0
1996,1,15.48328,0
1996,1,7.49191,0
1996,1,18.16221,0
1996,0,43.95255,1
1996,1,37.45955,0
1996,0,24.97304,1
1996,0,26.47142,1
1996,0,21.97627,1
1996,1,9.989215,0
1996,0,12.48652,1
1996,0,13.83122,1
1996,1,35.09724,0
1996,0,13.9849,1
1996,1,13.9849,0
1996,1,16.23247,0
1996,0,11.81232,1
1996,0,9.989215,1
1996,1,8.879301,0
1996,1,19.97843,0
1996,1,12.48652,0
1996,1,15.77244,0
1996,0,19.47897,1
1996,1,12.48652,0
1996,1,7.420559,0
1996,0,17.98059,1
1996,0,49.94607,1
1996,1,8.730573,0
1996,1,9.489753,0
1996,0,13.83122,1
1996,0,8.990293,1
1996,0,19.97843,1
1996,0,8.904671,1
1996,1,19.97843,0
1996,0,32.46495,1
1996,1,12.71355,0
1996,0,29.96764,1
1996,1,20.77757,0
1996,0,11.98706,1
1996,1,8.879301,0
1996,0,9.767232,1
1996,1,25.97196,0
1996,1,27.57023,0
1996,0,8.657318,1
1996,1,12.48652,0
1996,0,10.98814,1
1996,0,30.87575,1
1996,1,13.69949,0
1996,1,8.990293,0
1996,1,11.89192,0
1996,1,14.48436,0
1996,1,25.97196,0
1996,0,4.328659,1
1996,0,21.15897,1
1996,0,12.98598,1
1996,0,21.97627,1
1996,0,9.489753,1
1996,1,18.26599,0
1996,0,27.47034,1
1996,1,7.264883,0
1996,1,19.97843,0
1996,0,27.9698,1
1996,1,22.47573,0
1996,1,32.46495,0
1996,0,30.4671,1
1996,0,8.790508,1
1996,1,11.42766,0
1996,1,13.06018,0
1996,0,33.96333,1
1996,1,24.93308,0
1996,1,5.494068,0
1996,1,19.25194,0
1996,0,21.79465,1
1996,0,9.989215,1
1996,1,19.40762,0
1996,0,39.95686,1
1996,1,15.98274,0
1996,0,14.98382,1
1996,1,12.78619,0
1996,0,9.662294,1
1996,1,25.68655,0
1996,0,11.68738,1
1996,1,9.989215,0
1996,1,22.43977,0
1996,1,2.66379,0
1996,1,24.97304,0
1996,1,14.78404,0
1996,0,11.98706,1
1996,1,14.84112,0
1996,1,25.97196,0
1996,0,12.48652,1
1996,0,19.97843,1
1996,1,5.189202,0
1996,1,10.43318,0
1996,1,12.48652,0
1996,1,13.9849,0
1996,0,27.47034,1
1996,0,29.96764,1
1996,0,22.47573,1
1996,0,12.46654,1
1996,0,29.96764,1
1996,1,29.96764,0
1996,0,6.74272,1
1996,0,19.17929,1
1996,1,11.41624,0
1996,1,9.989215,0
1996,1,13.31895,0
1996,0,24.97304,1
1996,1,9.739484,0
1996,1,9.989215,0
1996,0,19.15432,1
1996,1,23.97411,0
1996,0,16.82394,1
1996,1,6.492989,0
1996,1,15.06374,0
1996,1,9.989215,0
1996,1,12.75994,0
1996,0,15.24069,1
1996,1,12.75994,0
1996,1,12.48652,0
1996,1,16.38231,0
1996,0,23.97411,1
1996,0,17.98059,1
1996,1,13.48544,0
1996,1,14.84112,0
1996,1,8.490831,0
1996,1,18.97951,0
1996,0,9.605014,1
1996,1,16.10261,0
1996,0,14.48436,1
1996,1,22.97519,0
1996,0,14.27031,1
1996,0,6.659476,1
1996,0,14.98382,1
1996,1,12.98598,0
1996,0,9.989215,1
1996,0,22.47573,1
1996,1,27.47034,0
1996,0,17.31464,1
1996,0,13.9849,1
1996,0,6.74272,1
1996,0,12.78619,1
1996,1,12.23679,0
1996,0,4.595039,1
1996,1,17.48112,0
1996,1,16.4822,0
1996,1,16.4822,0
1996,1,17.98059,0
1996,1,6.183799,0
1996,1,12.98598,0
1996,1,14.98382,0
1996,0,9.03786,1
1996,1,13.48544,0
1996,1,23.97411,0
1996,0,20.81086,1
1996,1,22.47573,0
1996,0,6.492989,1
1996,0,7.49191,1
1996,0,28.30277,1
1996,1,16.23247,0
1996,0,19.47897,1
1996,0,19.17929,1
1996,1,8.490831,0
1996,1,11.33911,0
1996,0,23.30817,1
1996,1,13.9849,0
1996,1,7.272148,0
1996,0,27.9698,1
1996,1,14.4469,0
1996,1,17.7586,0
1996,1,9.989215,0
1996,0,25.97196,1
1996,0,16.23247,1
1996,1,7.991371,0
1996,0,17.87544,1
1996,0,9.989215,1
1996,0,17.31464,1
1996,0,24.97304,1
1996,1,19.22924,0
1996,0,22.83249,1
1996,0,24.97304,1
1996,1,17.7586,0
1996,1,22.47573,0
1996,0,6.849747,1
1996,0,37.0509,1
1996,0,18.97951,1
1996,1,31.07755,0
1996,1,25.91796,0
1996,0,7.741641,1
1996,1,14.98382,0
1996,0,15.09481,1
1996,0,14.27031,1
1996,1,21.97627,0
1996,0,10.38878,1
1996,0,17.48112,1
1996,0,17.48112,1
1996,0,24.51898,1
1996,1,15.98274,0
1996,0,11.98706,1
1996,1,6.492989,0
1996,1,10.23894,0
1996,1,17.48112,0
1996,1,13.49894,0
1996,0,14.98382,1
1996,0,25.97196,1
1996,1,13.53539,0
1996,0,33.29738,1
1996,0,39.95686,1
1996,0,17.7586,1
1996,0,23.47465,1
1996,1,15.79544,0
1996,0,20.47789,1
1996,1,18.66406,0
1996,0,20.97735,1
1996,1,14.27031,0
1996,1,23.22492,0
1996,1,17.48112,0
1996,0,19.97843,1
1996,1,37.07108,0
1996,1,14.98382,0
1996,0,6.659476,1
1996,0,28.85773,1
1996,0,15.98274,1
1996,0,11.98706,1
1996,1,11.98706,0
1996,0,28.30277,1
1996,0,29.96764,1
1996,0,9.389861,1
1996,1,18.97951,0
1996,1,10.29192,0
1996,0,14.10242,1
1996,0,26.6379,1
1996,0,5.708122,1
1996,0,31.8024,1
1996,0,23.47465,1
1996,0,17.98059,1
1996,0,17.98059,1
1996,0,14.98382,1
1996,0,6.849747,1
1996,1,17.31464,0
1996,0,9.190078,1
1996,0,6.259641,1
1996,0,12.48652,1
1996,0,18.97951,1
1996,1,17.16058,0
1996,1,10.06186,0
1996,0,11.4876,1
1996,1,6.752709,0
1996,0,43.95255,1
1996,0,14.20688,1
1996,0,27.9698,1
1996,1,21.97627,0
1996,0,19.32797,1
1996,0,22.85532,1
1996,1,12.48652,0
1996,1,15.65877,0
1996,0,10.65516,1
1996,1,8.990293,0
1996,0,17.7586,1
1996,0,18.31356,1
1996,1,10.98814,0
1996,1,7.420559,0
1996,1,15.98274,0
1996,0,10.89732,1
1996,1,10.38878,0
1996,1,7.991371,0
1996,0,6.492989,1
1996,1,15.98274,0
1996,0,26.47142,1
1996,1,14.85063,0
1996,0,25.97196,1
1996,1,8.562183,0
1996,1,8.990293,0
1996,0,11.98706,1
1996,0,11.98706,1
1996,0,12.38663,1
1996,1,13.48544,0
1996,0,9.589645,1
1996,1,41.70497,0
1996,0,15.6195,1
1996,1,11.98706,0
1996,1,4.994607,0
1996,0,21.97627,1
1996,1,23.17498,0
1996,1,9.989215,0
1996,1,11.65408,0
1996,0,8.205426,1
1996,1,9.767232,0
1996,1,23.47465,0
1996,0,20.47789,1
1996,0,19.97843,1
1996,1,6.99245,0
1996,0,24.97304,1
1996,1,14.28458,0
1996,1,15.98274,0
1996,1,30.18962,0
1996,0,25.74998,1
1996,0,27.30385,1
1996,1,17.83075,0
1996,1,12.87499,0
1996,1,30.96656,0
1996,0,18.88869,1
1996,1,17.43572,0
1996,1,16.98166,0
1996,0,4.155513,1
1996,1,21.31032,0
1996,0,19.17929,1
1996,1,12.1369,0
1996,1,34.86236,0
1996,1,32.46495,0
1996,0,12.46654,1
1996,1,16.59746,0
1996,0,10.38878,1
1996,1,13.48544,0
1996,0,15.18361,1
1996,0,17.7586,1
1996,1,17.97304,0
1996,1,10.24094,0
1996,1,17.48112,0
1996,0,18.64653,1
1996,1,15.98274,0
1996,0,12.38663,1
1996,0,24.86204,1
1996,1,15.98274,0
1996,1,21.31032,0
1996,1,14.98382,0
1996,0,17.98059,1
1996,1,15.98274,0
1996,1,12.71355,0
1996,0,23.77433,1
1996,0,15.77244,1
1996,0,12.38663,1
1996,1,11.98706,0
1996,0,14.98382,1
1996,1,16.98166,0
1996,0,21.47681,1
1996,1,14.98382,0
1996,0,27.47034,1
1996,0,19.97843,1
1996,0,28.36937,1
1996,0,21.81855,1
1996,1,4.994607,0
1996,1,8.879301,0
1996,1,7.49191,0
1996,0,13.07679,1
1996,1,7.49191,0
1996,0,4.595039,1
1996,1,22.47573,0
1996,0,23.97411,1
1996,0,14.65085,1
1996,0,15.56012,1
1996,1,11.45192,0
1996,1,34.96225,0
1996,0,30.4671,1
1996,0,16.06266,1
1996,0,16.77356,1
1996,0,16.72613,1
1996,1,7.460516,0
1996,1,18.72978,0
1996,0,16.4822,1
1996,0,5.494068,1
1996,0,20.47789,1
1996,0,17.64345,1
1996,0,19.17929,1
1996,1,16.4822,0
1996,0,19.97843,1
1996,0,14.48436,1
1996,0,15.98274,1
1996,1,11.4876,0
1996,1,11.98706,0
1996,0,20.43248,1
1996,1,17.98059,0
1996,0,21.47681,1
1996,1,12.98598,0
1996,1,17.98059,0
1996,0,9.65624,1
1996,0,12.38663,1
1996,0,17.18145,1
1996,1,16.98166,0
1996,0,19.97843,1
1996,1,15.48328,0
1996,0,15.48328,1
1996,1,23.47465,0
1996,0,25.97196,1
1996,0,27.17066,1
1996,0,13.21817,1
1996,0,9.989215,1
1996,0,14.98382,1
1996,0,8.790508,1
1996,0,10.2112,1
1996,0,21.97627,1
1996,0,29.74566,1
1996,0,2.854061,1
1996,0,10.2112,1
1996,0,16.64869,1
1996,1,32.46495,0
1996,0,19.97843,1
1996,0,24.97304,1
1996,0,13.9849,1
1996,0,11.98706,1
1996,1,6.437494,0
1996,1,16.98166,0
1996,1,11.98706,0
1996,0,9.989215,1
1996,0,19.97843,1
1996,0,21.75429,1
1996,1,22.08142,0
1996,0,13.54537,1
1996,0,12.98598,1
1996,0,13.18576,1
1996,1,14.98382,0
1996,0,7.75163,1
1996,1,22.97519,0
1996,1,16.87067,0
1996,0,21.22708,1
1996,0,14.5676,1
1996,1,13.58533,0
1996,0,22.47573,1
1996,1,13.48544,0
1996,0,12.85568,1
1996,0,9.989215,1
1996,0,13.48544,1
1996,0,21.97627,1
1996,1,13.9849,0
1996,0,15.31679,1
